Date;7 DAYS MA;14 DAYS MA;21 DAYS MA;7 DAYS STD DEV;RSI 7;RSI 14;RSI 21;MFI 7;MFI 14;MFI 21;dayofweek;quarter;month;year;dayofyear;dayofmonth;weekofyear;Predicted Close;Actual Close;Diff;Within RMSE Range;Actual Return;Predicted Return;TP;TN;FP;FN
12/8/2021;87.71;91.71;97.90;1.70;23.66;31.97;36.20;48.90;30.48;24.61;2;4;12;2021;342;8;49;82.99;84.00;1.01;yes;down;down;no;yes;no;no
12/9/2021;86.86;90.50;96.33;1.86;34.59;36.06;38.52;34.49;32.60;24.42;3;4;12;2021;343;9;49;85.06;86.00;0.94;yes;up;up;yes;no;no;no
12/10/2021;86.57;89.36;94.95;1.81;58.71;47.87;45.79;62.92;47.97;32.97;4;4;12;2021;344;10;49;89.72;93.00;3.28;yes;up;up;yes;no;no;no
12/13/2021;87.57;89.21;94.00;2.99;49.57;44.11;43.48;73.68;62.49;42.99;0;4;12;2021;347;13;50;88.06;90.00;1.94;yes;down;down;no;yes;no;no
12/14/2021;87.71;88.93;92.86;3.09;52.45;45.64;44.46;64.72;58.44;43.71;1;4;12;2021;348;14;50;90.31;91.00;0.69;yes;up;up;yes;no;no;no
12/15/2021;88.00;88.71;92.10;3.32;43.72;41.93;42.15;65.23;55.11;45.79;2;4;12;2021;349;15;50;88.64;88.00;-0.64;yes;down;down;no;yes;no;no
12/16/2021;88.29;88.21;91.43;3.20;47.14;43.57;43.18;64.63;59.79;44.91;3;4;12;2021;350;16;50;89.27;89.00;-0.27;yes;up;up;yes;no;no;no
12/17/2021;88.71;88.21;90.71;3.04;44.02;42.28;42.39;68.87;60.55;45.49;4;4;12;2021;351;17;50;88.82;88.00;-0.82;yes;down;down;no;yes;no;no
12/20/2021;89.29;88.07;90.10;2.29;35.73;38.58;40.07;56.15;48.46;41.70;0;4;12;2021;354;20;51;87.31;85.00;-2.31;yes;down;down;no;yes;no;no
12/21/2021;89.14;87.86;89.29;2.54;35.73;38.58;40.07;40.36;50.69;45.40;1;4;12;2021;355;21;51;87.17;85.00;-2.17;yes;up;down;no;no;no;yes
12/22/2021;88.00;87.79;88.81;2.31;35.73;38.58;40.07;11.13;51.13;50.27;2;4;12;2021;356;22;51;86.27;85.00;-1.27;yes;up;down;no;no;no;yes
12/23/2021;87.29;87.50;88.38;2.36;35.73;38.58;40.07;13.16;49.13;49.47;3;4;12;2021;357;23;51;84.71;85.00;0.29;yes;up;down;no;no;no;yes
12/24/2021;86.43;87.21;87.95;1.81;42.42;40.90;41.37;23.99;53.17;49.26;4;4;12;2021;358;24;51;86.38;86.00;-0.38;yes;up;up;yes;no;no;no
12/27/2021;86.14;87.21;87.52;1.68;53.68;45.34;43.92;37.69;56.60;55.22;0;4;12;2021;361;27;52;87.42;88.00;0.58;yes;up;up;yes;no;no;no
12/28/2021;86.00;87.36;87.48;1.41;48.18;43.58;42.94;44.78;62.23;57.69;1;4;12;2021;362;28;52;86.69;87.00;0.31;yes;down;down;no;yes;no;no
12/29/2021;85.86;87.57;87.33;1.21;48.18;43.58;42.94;58.45;56.66;50.03;2;4;12;2021;363;29;52;86.84;87.00;0.16;yes;up;up;yes;no;no;no
12/30/2021;86.14;87.64;87.29;1.21;48.18;43.58;42.94;74.10;49.64;54.68;3;4;12;2021;364;30;52;87.41;87.00;-0.41;yes;up;up;yes;no;no;no
1/3/2022;86.43;87.21;87.33;1.13;68.60;52.76;48.29;76.46;36.19;55.77;0;1;1;2022;3;3;1;90.43;91.00;0.57;yes;up;up;yes;no;no;no
1/4/2022;87.29;87.29;87.43;1.89;55.78;48.51;46.03;88.23;46.42;56.71;1;1;1;2022;4;4;1;89.59;89.00;-0.59;yes;down;down;no;yes;no;no
1/5/2022;87.86;87.14;87.43;1.68;50.30;46.49;44.92;76.29;47.88;57.73;2;1;1;2022;5;5;1;89.35;88.00;-1.35;yes;down;down;no;yes;no;no
1/6/2022;88.14;87.14;87.52;1.46;40.91;42.67;42.76;48.34;42.96;54.74;3;1;1;2022;6;6;1;88.00;86.00;-2.00;yes;down;down;no;yes;no;no
1/7/2022;87.86;86.93;87.52;1.68;36.90;40.86;41.71;43.62;44.12;57.35;4;1;1;2022;7;7;1;87.60;85.00;-2.60;yes;down;down;no;yes;no;no
1/10/2022;87.57;86.71;87.57;1.99;36.90;40.86;41.71;42.67;48.47;52.77;0;1;1;2022;10;10;2;85.93;85.00;-0.93;yes;up;down;no;no;no;yes
1/11/2022;87.29;86.71;87.52;2.21;36.90;40.86;41.71;35.14;51.13;45.53;1;1;1;2022;11;11;2;85.67;85.00;-0.67;yes;up;down;no;no;no;yes
1/12/2022;87.00;86.71;87.14;2.38;51.89;46.52;44.85;32.39;51.95;34.96;2;1;1;2022;12;12;2;87.57;87.00;-0.57;yes;up;up;yes;no;no;no
1/13/2022;86.43;86.86;87.00;1.62;77.19;62.14;55.03;58.65;68.87;52.00;3;1;1;2022;13;13;2;98.81;95.00;-3.81;no;up;up;yes;no;no;no
1/14/2022;87.29;87.57;87.19;3.59;62.75;55.58;51.30;69.30;71.51;58.53;4;1;1;2022;14;14;2;89.62;92.00;2.38;yes;down;down;no;yes;no;no
1/17/2022;87.86;88.00;87.38;4.02;54.78;51.67;48.98;75.84;65.42;57.68;0;1;1;2022;17;17;3;89.91;90.00;0.09;yes;down;up;no;no;yes;no
1/18/2022;88.43;88.14;87.43;3.99;54.78;51.67;48.98;71.49;60.64;56.96;1;1;1;2022;18;18;3;89.82;90.00;0.18;yes;up;down;no;no;no;yes
1/19/2022;89.14;88.36;87.52;3.72;43.50;46.03;45.57;70.04;59.38;59.21;2;1;1;2022;19;19;3;89.32;87.00;-2.32;yes;down;down;no;yes;no;no
1/20/2022;89.43;88.36;87.62;3.41;43.50;46.03;45.57;65.52;55.02;58.72;3;1;1;2022;20;20;3;89.92;87.00;-2.92;yes;up;up;yes;no;no;no
1/21/2022;89.71;88.36;87.71;3.04;43.50;46.03;45.57;57.71;49.10;54.94;4;1;1;2022;21;21;3;89.46;87.00;-2.46;yes;up;down;no;no;no;yes
1/24/2022;89.71;88.07;87.81;3.04;39.23;44.03;44.37;25.01;43.50;53.56;0;1;1;2022;24;24;4;88.81;86.00;-2.81;yes;down;down;no;yes;no;no
1/25/2022;88.43;87.86;87.86;2.23;23.24;34.38;38.09;0.00;37.85;45.59;1;1;1;2022;25;25;4;82.89;80.00;-2.89;yes;down;down;no;yes;no;no
1/26/2022;86.71;87.29;87.57;3.35;33.74;39.17;41.01;0.00;38.06;40.47;2;1;1;2022;26;26;4;84.74;82.00;-2.74;yes;up;up;yes;no;no;no
1/27/2022;85.57;87.00;87.29;3.41;27.22;35.04;38.17;0.00;37.74;39.22;3;1;1;2022;27;27;4;83.53;79.00;-4.53;no;down;down;no;yes;no;no
1/28/2022;84.00;86.57;86.90;3.56;32.31;37.41;39.64;0.00;39.20;40.11;4;1;1;2022;28;28;4;84.02;80.00;-4.02;no;up;up;yes;no;no;no
1/31/2022;83.00;86.21;86.57;3.56;37.41;39.77;41.10;4.42;40.31;39.08;0;1;1;2022;31;31;5;80.62;81.00;0.38;yes;up;down;no;no;no;yes
2/2/2022;82.14;85.93;86.29;3.13;37.41;39.77;41.10;10.98;38.70;37.22;2;1;2;2022;33;2;5;80.89;81.00;0.11;yes;up;up;yes;no;no;no
2/3/2022;81.29;85.50;85.81;2.29;31.04;36.57;39.01;11.88;18.72;34.25;3;1;2;2022;34;3;5;77.65;79.00;1.35;yes;down;down;no;yes;no;no
2/4/2022;80.29;84.36;85.33;1.11;37.27;39.21;40.60;21.40;6.55;35.11;4;1;2;2022;35;4;5;79.61;80.00;0.39;yes;up;up;yes;no;no;no
2/7/2022;80.29;83.50;84.95;1.11;52.34;46.41;45.08;63.44;16.82;41.93;0;1;2;2022;38;7;6;80.84;83.00;2.16;yes;up;up;yes;no;no;no
2/8/2022;80.43;83.00;84.81;1.40;47.87;44.51;43.92;87.51;25.17;45.71;1;1;2;2022;39;8;6;81.88;82.00;0.12;yes;down;up;no;no;yes;no
2/9/2022;80.86;82.43;84.67;1.35;62.73;52.80;49.40;90.63;33.96;49.94;2;1;2;2022;40;9;6;84.26;86.00;1.74;yes;up;up;yes;no;no;no
2/10/2022;81.71;82.36;84.71;2.29;62.73;52.80;49.40;91.83;41.01;52.11;3;1;2;2022;41;10;6;86.22;86.00;-0.22;yes;up;up;yes;no;no;no
2/11/2022;82.43;82.29;84.76;2.76;57.18;50.61;48.10;84.11;42.15;49.24;4;1;2;2022;42;11;6;84.36;85.00;0.64;yes;down;down;no;yes;no;no
2/14/2022;83.00;82.14;84.67;2.83;47.40;46.46;45.59;80.09;43.11;36.39;0;1;2;2022;45;14;7;82.64;83.00;0.36;yes;down;down;no;yes;no;no
2/15/2022;83.57;81.93;84.10;2.23;43.10;44.49;44.38;74.72;54.44;29.22;1;1;2;2022;46;15;7;81.67;82.00;0.33;yes;down;down;no;yes;no;no
2/16/2022;83.86;82.07;83.62;1.77;53.04;49.13;47.33;70.44;67.71;32.50;2;1;2;2022;47;16;7;86.71;84.00;-2.71;yes;up;up;yes;no;no;no
2/17/2022;84.00;82.21;83.33;1.73;48.14;47.01;46.05;63.34;74.45;34.82;3;1;2;2022;48;17;7;86.97;83.00;-3.97;no;down;up;no;no;yes;no
2/18/2022;84.14;82.50;83.00;1.57;53.19;49.36;47.54;44.87;71.97;36.19;4;1;2;2022;49;18;7;87.19;84.00;-3.19;yes;up;up;yes;no;no;no
2/21/2022;83.86;82.79;82.86;1.35;47.76;47.11;46.20;16.97;67.84;37.04;0;1;2;2022;52;21;8;85.57;83.00;-2.57;yes;down;down;no;yes;no;no
2/22/2022;83.43;82.93;82.67;0.98;35.19;41.07;42.43;14.07;58.56;36.63;1;1;2;2022;53;22;8;80.15;80.00;-0.15;yes;down;down;no;yes;no;no
2/23/2022;82.71;82.86;82.33;1.38;41.21;43.66;44.03;18.29;61.80;39.10;2;1;2;2022;54;23;8;81.30;81.00;-0.30;yes;up;up;yes;no;no;no
2/24/2022;82.43;83.00;82.10;1.51;31.10;38.23;40.48;10.54;48.72;41.41;3;1;2;2022;55;24;8;79.66;78.00;-1.66;yes;down;down;no;yes;no;no
2/25/2022;81.86;82.86;82.00;2.27;37.10;40.87;42.11;16.04;45.47;50.10;4;1;2;2022;56;25;8;80.61;79.00;-1.61;yes;up;up;yes;no;no;no
3/1/2022;81.14;82.57;81.86;2.27;47.72;45.86;45.26;30.92;45.15;56.67;1;1;3;2022;60;1;9;80.06;81.00;0.94;yes;up;down;no;no;no;yes
3/2/2022;80.86;82.50;81.95;2.12;43.44;43.87;44.01;30.59;35.97;55.30;2;1;3;2022;61;2;9;79.53;80.00;0.47;yes;down;down;no;yes;no;no
3/4/2022;80.29;82.07;81.95;1.60;39.33;41.90;42.76;30.04;25.89;52.44;4;1;3;2022;63;4;9;79.45;79.00;-0.45;yes;down;down;no;yes;no;no
3/7/2022;79.71;81.57;81.86;1.11;29.54;36.62;39.26;29.84;24.19;47.21;0;1;3;2022;66;7;10;76.72;76.00;-0.72;yes;down;down;no;yes;no;no
3/8/2022;79.14;80.93;81.62;1.77;35.76;39.36;40.95;26.91;24.51;46.68;1;1;3;2022;67;8;10;77.60;77.00;-0.60;yes;up;up;yes;no;no;no
3/9/2022;78.57;80.50;81.52;1.72;35.76;39.36;40.95;47.65;29.80;48.39;2;1;3;2022;68;9;10;77.59;77.00;-0.59;yes;up;down;no;no;no;yes
3/10/2022;78.43;80.14;81.38;1.81;52.78;47.31;45.93;52.69;35.41;47.92;3;1;3;2022;69;10;10;79.83;80.00;0.17;yes;up;up;yes;no;no;no
3/11/2022;78.57;79.86;81.24;1.90;57.19;49.68;47.48;44.76;37.03;45.03;4;1;3;2022;70;11;10;80.73;81.00;0.27;yes;up;up;yes;no;no;no
3/14/2022;78.57;79.71;81.19;1.90;57.19;49.68;47.48;55.25;41.78;42.55;0;1;3;2022;73;14;11;80.86;81.00;0.14;yes;up;up;yes;no;no;no
3/15/2022;78.71;79.50;80.95;2.06;50.74;47.22;46.03;61.08;43.22;37.67;1;1;3;2022;74;15;11;79.45;80.00;0.55;yes;down;down;no;yes;no;no
3/16/2022;78.86;79.29;80.67;2.12;50.74;47.22;46.03;69.90;45.49;37.51;2;1;3;2022;75;16;11;79.92;80.00;0.08;yes;up;up;yes;no;no;no
3/17/2022;79.43;79.29;80.43;1.72;43.99;44.65;44.52;84.22;45.49;39.85;3;1;3;2022;76;17;11;79.58;79.00;-0.58;yes;down;down;no;yes;no;no
3/18/2022;79.71;79.14;80.24;1.38;43.99;44.65;44.52;64.39;54.54;39.03;4;1;3;2022;77;18;11;79.36;79.00;-0.36;yes;up;down;no;no;no;yes
3/21/2022;80.00;79.21;80.10;0.82;37.24;42.01;42.97;35.56;47.18;35.44;0;1;3;2022;80;21;12;78.88;78.00;-0.88;yes;down;down;no;yes;no;no
3/22/2022;79.71;79.14;79.81;1.11;46.76;45.48;44.98;28.18;39.26;35.44;1;1;3;2022;81;22;12;78.89;79.00;0.11;yes;up;up;yes;no;no;no
3/23/2022;79.43;79.00;79.62;0.98;30.54;38.10;40.49;0.00;28.66;29.40;2;1;3;2022;82;23;12;77.03;76.00;-1.03;yes;down;down;no;yes;no;no
3/24/2022;78.71;78.71;79.24;1.38;18.24;29.50;34.46;0.00;20.19;23.23;3;1;3;2022;83;24;12;75.11;71.00;-4.11;no;down;down;no;yes;no;no
3/25/2022;77.43;78.14;78.67;3.10;14.23;25.75;31.51;0.00;19.16;22.36;4;1;3;2022;84;25;12;74.17;68.00;-6.17;no;down;down;no;yes;no;no
3/28/2022;75.71;77.57;78.10;4.46;36.09;37.22;38.85;19.75;32.70;30.99;0;1;3;2022;87;28;13;72.26;72.00;-0.26;yes;up;down;no;no;no;yes
3/29/2022;74.71;77.21;77.67;4.39;40.52;39.73;40.52;32.78;38.89;40.79;1;1;3;2022;88;29;13;73.24;73.00;-0.24;yes;up;up;yes;no;no;no
3/30/2022;73.86;76.93;77.43;3.98;57.62;50.39;47.99;44.04;42.89;45.07;2;1;3;2022;89;30;13;75.80;78.00;2.20;yes;up;up;yes;no;no;no
3/31/2022;73.86;76.79;77.38;3.98;54.00;48.54;46.76;50.97;48.48;47.81;3;1;3;2022;90;31;13;74.43;77.00;2.57;yes;down;down;no;yes;no;no
4/1/2022;73.57;76.50;77.19;3.60;41.75;41.91;42.20;53.92;42.84;45.09;4;2;4;2022;91;1;13;72.82;73.00;0.18;yes;down;down;no;yes;no;no
4/4/2022;73.14;75.93;76.86;3.44;56.23;50.93;48.76;74.68;46.14;48.51;0;2;4;2022;94;4;14;76.34;78.00;1.66;yes;up;up;yes;no;no;no
4/5/2022;74.14;75.79;76.81;3.72;53.15;49.29;47.62;86.64;50.21;52.91;1;2;4;2022;95;5;14;75.94;77.00;1.06;yes;down;down;no;yes;no;no
4/6/2022;75.43;75.57;76.86;2.64;53.15;49.29;47.62;83.74;50.21;54.17;2;2;4;2022;96;6;14;75.87;77.00;1.13;yes;up;down;no;no;no;yes
4/7/2022;76.14;75.43;76.86;2.19;65.88;57.30;53.57;84.67;56.88;57.73;3;2;4;2022;97;7;14;80.34;82.00;1.66;yes;up;up;yes;no;no;no
4/8/2022;77.43;75.64;77.10;2.64;65.88;57.30;53.57;84.27;61.10;58.99;4;2;4;2022;98;8;14;83.14;82.00;-1.14;yes;up;up;yes;no;no;no
4/11/2022;78.00;75.93;77.19;3.16;68.23;58.81;54.71;72.32;58.81;56.61;0;2;4;2022;101;11;15;82.86;83.00;0.14;yes;up;down;no;no;no;yes
4/12/2022;78.86;76.21;77.29;3.63;70.59;60.32;55.84;89.56;67.28;57.92;1;2;4;2022;102;12;15;87.20;84.00;-3.20;yes;up;up;yes;no;no;no
4/13/2022;80.43;76.79;77.43;2.99;72.94;61.83;56.97;89.63;81.00;59.68;2;2;4;2022;103;13;15;90.67;85.00;-5.67;no;up;up;yes;no;no;no
4/14/2022;81.43;77.79;77.67;3.21;78.85;66.00;60.18;90.65;88.46;63.38;3;2;4;2022;104;14;15;96.09;88.00;-8.09;no;up;up;yes;no;no;no
4/18/2022;83.00;79.21;78.05;3.37;72.68;63.51;58.65;90.65;87.22;63.38;0;2;4;2022;108;18;16;93.13;87.00;-6.13;no;down;down;no;yes;no;no
4/19/2022;84.43;80.29;78.43;2.37;61.45;58.73;55.67;77.07;81.23;62.47;1;2;4;2022;109;19;16;89.62;85.00;-4.62;no;down;down;no;yes;no;no
4/20/2022;84.86;81.14;78.71;2.12;71.66;64.49;59.94;77.43;81.10;65.47;2;2;4;2022;110;20;16;94.17;89.00;-5.17;no;up;up;yes;no;no;no
4/21/2022;85.86;81.93;79.24;2.19;66.52;62.15;58.46;88.10;80.05;66.44;3;2;4;2022;111;21;16;91.87;88.00;-3.87;no;down;down;no;yes;no;no
4/22/2022;86.57;82.71;79.67;1.90;61.39;59.82;56.99;74.28;82.09;69.13;4;2;4;2022;112;22;16;89.53;87.00;-2.53;yes;down;down;no;yes;no;no
4/25/2022;87.00;83.71;80.19;1.53;45.12;51.50;51.53;52.57;70.33;72.05;0;2;4;2022;115;25;17;86.17;83.00;-3.17;yes;down;down;no;yes;no;no
4/26/2022;86.71;84.07;80.76;2.06;52.47;54.88;53.85;38.95;68.32;75.74;1;2;4;2022;116;26;17;86.41;85.00;-1.41;yes;up;up;yes;no;no;no
4/27/2022;86.29;84.64;81.57;2.06;48.67;52.90;52.53;35.56;65.61;71.95;2;2;4;2022;117;27;17;86.29;84.00;-2.29;yes;down;down;no;yes;no;no
4/28/2022;85.86;85.14;82.14;2.19;44.88;50.91;51.21;39.02;59.27;69.22;3;2;4;2022;118;28;17;86.19;83.00;-3.19;yes;down;down;no;yes;no;no
5/9/2022;85.57;85.21;82.62;2.44;30.86;42.36;45.25;13.83;49.49;63.21;0;2;5;2022;129;9;19;84.09;78.00;-6.09;no;down;down;no;yes;no;no
5/10/2022;84.00;84.93;82.62;3.27;25.32;38.22;42.15;0.00;48.13;56.91;1;2;5;2022;130;10;19;81.95;75.00;-6.95;no;down;down;no;yes;no;no
5/11/2022;82.14;84.36;82.52;4.18;25.32;38.22;42.15;7.51;45.09;61.58;2;2;5;2022;131;11;19;76.75;75.00;-1.75;yes;up;down;no;no;no;yes
5/12/2022;80.43;83.71;82.62;4.31;19.10;33.19;38.30;9.65;37.72;57.24;3;2;5;2022;132;12;19;73.15;71.00;-2.15;yes;down;down;no;yes;no;no
5/13/2022;78.71;82.71;82.29;5.38;37.12;41.48;43.70;23.38;32.02;56.76;4;2;5;2022;133;13;19;76.93;75.00;-1.93;yes;up;up;yes;no;no;no
5/17/2022;77.29;81.79;82.19;4.72;52.54;49.85;49.50;35.85;35.68;58.13;1;2;5;2022;137;17;20;79.56;80.00;0.44;yes;up;up;yes;no;no;no
5/18/2022;76.71;81.29;82.33;3.95;47.14;46.96;47.45;39.94;39.43;54.01;2;2;5;2022;138;18;20;78.82;78.00;-0.82;yes;down;down;no;yes;no;no
5/19/2022;76.00;80.79;82.14;2.94;44.48;45.53;46.44;47.84;28.26;49.08;3;2;5;2022;139;19;20;76.16;77.00;0.84;yes;down;down;no;yes;no;no
5/20/2022;75.86;79.93;81.90;2.85;47.91;47.25;47.61;67.46;23.44;51.89;4;2;5;2022;140;20;20;76.11;78.00;1.89;yes;up;down;no;no;no;yes
5/23/2022;76.29;79.21;81.67;2.93;44.69;45.70;46.54;60.31;25.80;47.95;0;2;5;2022;143;23;21;76.33;77.00;0.67;yes;down;up;no;no;yes;no
5/24/2022;76.57;78.50;81.33;2.88;44.69;45.70;46.54;83.32;33.96;44.36;1;2;5;2022;144;24;21;77.06;77.00;-0.06;yes;up;up;yes;no;no;no
5/25/2022;77.43;78.07;80.95;1.51;49.33;47.70;47.83;82.64;40.35;39.69;2;2;5;2022;145;25;21;79.95;78.00;-1.95;yes;up;up;yes;no;no;no
5/27/2022;77.86;77.57;80.48;1.07;44.93;45.88;46.65;63.85;42.58;39.02;4;2;5;2022;147;27;21;79.30;77.00;-2.30;yes;down;down;no;yes;no;no
5/30/2022;77.43;77.07;80.00;0.53;61.11;53.51;51.67;78.36;53.35;46.92;0;2;5;2022;150;30;22;82.14;81.00;-1.14;yes;up;up;yes;no;no;no
5/31/2022;77.86;76.93;79.81;1.46;56.29;51.55;50.42;86.11;61.95;39.75;1;2;5;2022;151;31;22;81.43;80.00;-1.43;yes;down;down;no;yes;no;no
6/2/2022;78.29;77.07;79.38;1.60;56.29;51.55;50.42;85.10;74.79;35.64;3;2;6;2022;153;2;22;81.54;80.00;-1.54;yes;up;up;yes;no;no;no
6/3/2022;78.57;77.43;79.00;1.72;73.42;61.38;57.25;95.21;82.06;51.08;4;2;6;2022;154;3;22;90.11;86.00;-4.11;no;up;up;yes;no;no;no
6/6/2022;79.86;78.21;78.95;3.13;78.37;65.18;60.13;96.75;93.68;67.02;0;2;6;2022;157;6;23;93.99;89.00;-4.99;no;up;up;yes;no;no;no
6/7/2022;81.57;79.50;79.24;4.35;68.46;60.88;57.42;96.40;93.10;67.02;1;2;6;2022;158;7;23;88.29;87.00;-1.29;yes;down;down;no;yes;no;no
6/8/2022;82.86;80.36;79.33;4.45;56.06;55.01;53.62;83.43;79.94;64.04;2;2;6;2022;159;8;23;82.94;84.00;1.06;yes;down;down;no;yes;no;no
6/9/2022;83.86;80.64;79.33;3.63;58.95;56.52;54.67;72.02;73.81;62.13;3;2;6;2022;160;9;23;88.00;85.00;-3.00;yes;up;up;yes;no;no;no
6/10/2022;84.43;81.14;79.43;3.41;54.74;54.55;53.40;67.55;72.22;64.89;4;2;6;2022;161;10;23;87.63;84.00;-3.63;yes;down;down;no;yes;no;no
6/13/2022;85.00;81.64;79.71;2.83;41.07;47.45;48.65;61.93;67.10;67.18;0;2;6;2022;164;13;24;85.85;80.00;-5.85;no;down;down;no;yes;no;no
6/14/2022;85.00;81.79;79.95;2.83;48.57;50.89;50.94;48.33;69.47;67.51;1;2;6;2022;165;14;24;86.63;82.00;-4.63;no;up;up;yes;no;no;no
6/15/2022;84.43;82.14;80.29;2.99;52.12;52.56;52.06;24.06;70.61;72.64;2;2;6;2022;166;15;24;86.90;83.00;-3.90;no;up;up;yes;no;no;no
6/16/2022;83.57;82.57;80.86;2.23;48.23;50.70;50.84;24.06;68.67;70.95;3;2;6;2022;167;16;24;81.81;82.00;0.19;yes;down;down;no;yes;no;no
6/17/2022;82.86;82.86;81.19;1.68;44.37;48.84;49.62;31.22;68.13;67.56;4;2;6;2022;168;17;24;81.43;81.00;-0.43;yes;down;down;no;yes;no;no
6/20/2022;82.43;83.14;81.24;1.72;44.37;48.84;49.62;35.26;61.56;65.25;0;2;6;2022;171;20;25;81.43;81.00;-0.43;yes;up;up;yes;no;no;no
6/21/2022;81.86;83.14;81.38;1.35;63.98;57.82;55.51;60.65;65.39;69.27;1;2;6;2022;172;21;25;84.48;86.00;1.52;yes;up;up;yes;no;no;no
6/22/2022;82.14;83.57;81.81;1.95;54.94;53.76;52.91;82.65;68.55;71.25;2;2;6;2022;173;22;25;83.17;84.00;0.83;yes;down;down;no;yes;no;no
6/23/2022;82.71;83.86;82.10;1.80;66.12;59.84;57.13;87.55;66.77;75.39;3;2;6;2022;174;23;25;86.32;88.00;1.68;yes;up;up;yes;no;no;no
6/24/2022;83.57;84.00;82.62;2.64;72.16;63.70;59.95;91.77;68.99;79.39;4;2;6;2022;175;24;25;92.66;91.00;-1.66;yes;up;up;yes;no;no;no
6/27/2022;84.71;84.14;83.29;3.82;73.96;64.91;60.86;92.95;72.10;80.06;0;2;6;2022;178;27;26;97.65;92.00;-5.65;no;up;up;yes;no;no;no
6/28/2022;86.14;84.50;83.95;4.45;64.24;60.56;58.11;88.23;74.48;77.77;1;2;6;2022;179;28;26;91.29;90.00;-1.29;yes;down;down;no;yes;no;no
6/29/2022;87.43;84.93;84.57;3.99;55.70;56.49;55.47;87.21;75.91;74.54;2;2;6;2022;180;29;26;88.58;88.00;-0.58;yes;down;down;no;yes;no;no
6/30/2022;88.43;85.14;84.90;2.82;40.14;47.82;49.58;72.92;69.91;69.09;3;2;6;2022;181;30;26;88.34;83.00;-5.34;no;down;down;no;yes;no;no
7/1/2022;88.00;85.07;85.05;3.42;37.69;46.30;48.50;72.49;75.24;70.38;4;3;7;2022;182;1;26;88.16;82.00;-6.16;no;down;down;no;yes;no;no
7/4/2022;87.71;85.21;85.14;3.86;37.69;46.30;48.50;58.97;69.44;63.27;0;3;7;2022;185;4;27;87.42;82.00;-5.42;no;up;down;no;no;no;yes
7/5/2022;86.86;85.21;84.95;4.41;34.79;44.64;47.36;42.21;69.56;59.61;1;3;7;2022;186;5;27;84.36;81.00;-3.36;yes;down;down;no;yes;no;no
7/6/2022;85.43;85.07;84.57;4.47;34.79;44.64;47.36;24.59;67.04;57.91;2;3;7;2022;187;6;27;84.28;81.00;-3.28;yes;up;down;no;no;no;yes
7/7/2022;83.86;85.00;84.29;3.63;46.07;48.88;49.95;36.97;69.81;63.28;3;3;7;2022;188;7;27;85.29;83.00;-2.29;yes;up;up;yes;no;no;no
7/8/2022;82.86;85.14;84.24;2.41;38.33;45.16;47.49;35.95;68.60;63.58;4;3;7;2022;189;8;27;80.74;81.00;0.26;yes;down;down;no;yes;no;no
7/11/2022;81.86;85.14;84.05;0.90;43.84;47.32;48.81;56.71;67.80;66.50;0;3;7;2022;192;11;28;81.59;82.00;0.41;yes;up;up;yes;no;no;no
7/12/2022;81.71;84.86;83.95;0.76;43.84;47.32;48.81;59.45;68.14;71.01;1;3;7;2022;193;12;28;81.59;82.00;0.41;yes;up;up;yes;no;no;no
7/13/2022;81.71;84.71;84.05;0.76;43.84;47.32;48.81;42.91;51.94;60.68;2;3;7;2022;194;13;28;81.54;82.00;0.46;yes;up;down;no;no;no;yes
7/14/2022;81.71;84.29;84.05;0.76;50.81;49.79;50.26;36.18;39.06;58.56;3;3;7;2022;195;14;28;81.86;83.00;1.14;yes;up;up;yes;no;no;no
7/15/2022;82.00;83.71;84.05;0.82;44.38;47.39;48.81;39.17;32.40;58.56;4;3;7;2022;196;15;28;81.63;82.00;0.37;yes;down;down;no;yes;no;no
7/18/2022;82.14;83.00;84.05;0.69;51.54;49.98;50.32;32.63;34.72;59.44;0;3;7;2022;199;18;29;82.39;83.00;0.61;yes;up;up;yes;no;no;no
7/19/2022;82.14;82.50;84.14;0.69;51.54;49.98;50.32;34.72;35.34;59.68;1;3;7;2022;200;19;29;82.39;83.00;0.61;yes;up;up;yes;no;no;no
7/20/2022;82.43;82.14;84.24;0.53;58.76;52.69;51.88;30.38;42.99;58.23;2;3;7;2022;201;20;29;83.94;84.00;0.06;yes;up;up;yes;no;no;no
7/21/2022;82.71;82.21;84.14;0.76;72.89;59.72;56.21;30.99;45.03;58.66;3;3;7;2022;202;21;29;90.44;87.00;-3.44;yes;up;up;yes;no;no;no
7/22/2022;83.43;82.57;84.29;1.72;72.89;59.72;56.21;73.65;51.56;55.12;4;3;7;2022;203;22;29;91.21;87.00;-4.21;no;up;up;yes;no;no;no
7/25/2022;84.14;82.93;84.24;2.04;72.89;59.72;56.21;80.50;47.86;45.59;0;3;7;2022;206;25;30;96.24;87.00;-9.24;no;up;up;yes;no;no;no
7/26/2022;84.71;83.36;84.05;2.21;90.95;76.03;68.32;94.26;70.49;58.00;1;3;7;2022;207;26;30;106.85;98.00;-8.85;no;up;up;yes;no;no;no
7/27/2022;87.00;84.57;84.33;5.20;79.69;70.44;64.90;96.43;77.35;68.58;2;3;7;2022;208;27;30;104.13;96.00;-8.13;no;down;down;no;yes;no;no
7/28/2022;88.86;85.50;84.62;5.81;83.31;73.58;67.47;98.60;83.17;73.86;3;3;7;2022;209;28;30;105.80;99.00;-6.80;no;up;up;yes;no;no;no
